CEO,active_artist_links,active_artist_names,active_artist_partnership_periods,active_group_links,active_group_names,active_group_partnership_periods,active_groups,artists_count,employees,former_artist_links,former_artist_names,former_artist_partnership_periods,former_group_links,former_group_names,former_group_partnership_periods,former_groups,founded,founders,groups_count,hometown,introduction,link,name,native_names,parent_company,parent_company_link,revenue,socials,subsidiary_links,subsidiary_names
,https://kpopping.com/profiles/idol/Baek-Minseo,Baek Minseo,2017 - Present,,,,,1,,"https://kpopping.com/profiles/idol/Misung,https://kpopping.com/profiles/idol/Janghyun2,https://kpopping.com/profiles/idol/Jubi,https://kpopping.com/profiles/idol/Kota,https://kpopping.com/profiles/idol/Bitna,https://kpopping.com/profiles/idol/Gain,https://kpopping.com/profiles/idol/Cheska,https://kpopping.com/profiles/idol/Cheska,https://kpopping.com/profiles/idol/Cao-Lu,https://kpopping.com/profiles/idol/YEL,https://kpopping.com/profiles/idol/Yezi,https://kpopping.com/profiles/idol/Jei,https://kpopping.com/profiles/idol/Linzy,https://kpopping.com/profiles/idol/IU,https://kpopping.com/profiles/idol/Kyungil,https://kpopping.com/profiles/idol/Park-Soyeon,https://kpopping.com/profiles/idol/Shin-Su-Hyun,https://kpopping.com/profiles/idol/Soomin2,https://kpopping.com/profiles/idol/Kim-Bo-Won,https://kpopping.com/profiles/idol/Soeun,https://kpopping.com/profiles/idol/Jiyoon2,https://kpopping.com/profiles/idol/Soojin2,https://kpopping.com/profiles/idol/Haelin,https://kpopping.com/profiles/idol/Monday,https://kpopping.com/profiles/idol/Yewon2,https://kpopping.com/profiles/idol/HYEONGBIN,https://kpopping.com/profiles/idol/Gaeun2,https://kpopping.com/profiles/idol/Jaehee","Misung,Janghyun,Jubi,Kota,Bitna,Gain,Cheska,Cheska,Cao Lu,YEL,Yezi,Jei,Linzy,IU,Kyungil,Park Soyeon,Shin Su Hyun,Soomin,Kim Bo Won,Soeun,Jiyoon,Soojin,Haelin,Monday,Yewon,HYEONGBIN,Gaeun,Jaehee","2011 - 2017,2011 - 2014,2011 - 2018,2011 - 2017,2011 - 2017,2012 - 2013,2012 - 2014,2012 - 2014,2012 - 2018,2012 - 2018,2012 - 2018,2012 - 2018,2012 - 2018,2012 - 2018,2013 - 2018,2016 - 2018,2017 - 2018,2017 - 2018,2017 - 2017,2017 - 2019,2017 - 2019,2017 - 2019,2017 - 2019,2017 - 2019,2018 - 2019,2018 - 2019,2018 - 2019,2018 - 2019","https://kpopping.com/profiles/group/Sunny-Hill,https://kpopping.com/profiles/group/Fiestar,https://kpopping.com/profiles/group/HISTORY,https://kpopping.com/profiles/group/Weeekly","Sunny Hill,Fiestar,HISTORY,Weeekly","2012 - 2017,2012 - 2018,2013 - 2017,2018 - 2019",,2012,,0,Seoul,FAVE Entertainment (페이브엔터테인먼트) was a South Korean record label and entertainment agency. It was founded in 2012 as a subsidiary of LOEN Entertainment (now known as Kakao M) under the name LOEN Tree.,https://kpopping.com/company/FAVE-Entertainment,FAVE Entertainment,페이브엔터테인먼트,Kakao M,https://kpopping.com/company/Kakao-M,,"https://www.facebook.com/FAVEENT,https://www.youtube.com/faveent",https://kpopping.com/company/Collabodadi,Collabodadi
Cho Sung-sik,,,,,,,,0,,"https://kpopping.com/profiles/idol/Chu-Yejin,https://kpopping.com/profiles/idol/Chae-Joo-Hwa,https://kpopping.com/profiles/idol/Nara,https://kpopping.com/profiles/idol/Yooyoung,https://kpopping.com/profiles/idol/Alice,https://kpopping.com/profiles/idol/Sanha,https://kpopping.com/profiles/idol/Cha-Eunwoo,https://kpopping.com/profiles/idol/Yuri3,https://kpopping.com/profiles/idol/Yeoreum,https://kpopping.com/profiles/idol/Seoyoung,https://kpopping.com/profiles/idol/Yoo-Il,https://kpopping.com/profiles/idol/Seo-Kangjun,https://kpopping.com/profiles/idol/Gong-Myung,https://kpopping.com/profiles/idol/Kang-Tae-Oh,https://kpopping.com/profiles/idol/Tae-Hwan,https://kpopping.com/profiles/idol/Rocky,https://kpopping.com/profiles/idol/Jinjin,https://kpopping.com/profiles/idol/Moonbin,https://kpopping.com/profiles/idol/MJ,https://kpopping.com/profiles/idol/Elly,https://kpopping.com/profiles/idol/Doyeon,https://kpopping.com/profiles/idol/Yoojung,https://kpopping.com/profiles/idol/Soomin2,https://kpopping.com/profiles/idol/Sei4,https://kpopping.com/profiles/idol/Suyeon,https://kpopping.com/profiles/idol/Lucy,https://kpopping.com/profiles/idol/Lua,https://kpopping.com/profiles/idol/Rina,https://kpopping.com/profiles/idol/Yujeong5,https://kpopping.com/profiles/idol/Seongwu,https://kpopping.com/profiles/idol/Kim-Yeeun2","Chu Yejin,Chae Joo Hwa,Nara,Yooyoung,Alice,Sanha,Cha Eunwoo,Yuri,Yeoreum,Seoyoung,Yoo Il,Seo Kangjun,Gong Myung,Kang Tae Oh,Tae Hwan,Rocky,Jinjin,Moonbin,MJ,Elly,Doyeon,Yoojung,Soomin,Sei,Suyeon,Lucy,Lua,Rina,Yujeong,Seongwu,Kim Yeeun","2012 - 2021,2012 - 2019,2012 - 2019,2012 - 2021,2012 - 2020,2012 - 2021,2014 - 2021,2014 - 2015,2014 - 2021,2014 - 2021,2014 - 2020,2014 - 2020,2014 - 2020,2014 - 2020,2014 - 2020,2015 - 2021,2015 - 2021,2015 - 2021,2015 - 2021,2016 - 2021,2016 - 2021,2016 - 2021,2016 - 2016,2016 - 2021,2017 - 2021,2017 - 2021,2017 - 2021,2017 - 2021,2017 - 2018,2020 - 2021,2021 - 2021","https://kpopping.com/profiles/group/Hello-Venus,https://kpopping.com/profiles/group/5urprise,https://kpopping.com/profiles/group/ASTRO,https://kpopping.com/profiles/group/Weki-Meki,https://kpopping.com/profiles/group/WJMK,https://kpopping.com/profiles/group/MOONBIN-SANHA","Hello Venus,5urprise,ASTRO,Weki Meki,WJMK,MOONBIN & SANHA","2012 - 2019,2014 - 2020,2016 - 2021,2017 - 2021,2018 - 2021,2020 - 2021",,2011,Na Byeong-jun,0,Seoul,"Fantagio Music (판타지오 뮤직) was a South Korean music label and publisher founded in 2011. They are a subsidiary of Fantagio. On November 9, 2021, Fantagio Music merged with its parent company.",https://kpopping.com/company/Fantagio-Music,Fantagio Music,판타지오 뮤직,Fantagio,https://kpopping.com/company/Fantagio,11.7 Million (2012),"https://www.facebook.com/fantagio,https://twitter.com/fantagiomusic_,https://www.instagram.com/fantagio_official/,https://www.youtube.com/user/fantagiomusic,http://www.fantagio.kr/",,
,"https://kpopping.com/profiles/idol/Sanha,https://kpopping.com/profiles/idol/Cha-Eunwoo,https://kpopping.com/profiles/idol/MJ,https://kpopping.com/profiles/idol/Moonbin,https://kpopping.com/profiles/idol/Rocky,https://kpopping.com/profiles/idol/Elly,https://kpopping.com/profiles/idol/Yoojung,https://kpopping.com/profiles/idol/Doyeon,https://kpopping.com/profiles/idol/Sei,https://kpopping.com/profiles/idol/Lua,https://kpopping.com/profiles/idol/Rina4,https://kpopping.com/profiles/idol/Lucy,https://kpopping.com/profiles/idol/Suyeon,https://kpopping.com/profiles/idol/Seongwu","Sanha,Cha Eunwoo,MJ,Moonbin,Rocky,Elly,Yoojung,Doyeon,Sei,Lua,Rina,Lucy,Suyeon,Seongwu","2012 - Present,2014 - Present,2015 - Present,2015 - Present,2015 - Present,2016 - Present,2016 - Present,2016 - Present,2016 - Present,2017 - Present,2017 - Present,2017 - Present,2017 - Present,2020 - Present","https://kpopping.com/profiles/group/ASTRO,https://kpopping.com/profiles/group/Weki-Meki,https://kpopping.com/profiles/group/MOONBIN-SANHA","ASTRO,Weki Meki,MOONBIN & SANHA","2016 - Present,2017 - Present,2020 - Present",,14,,"https://kpopping.com/profiles/idol/Yoo-Il,https://kpopping.com/profiles/idol/Seo-Kangjun,https://kpopping.com/profiles/idol/Gong-Myung,https://kpopping.com/profiles/idol/Kang-Tae-Oh,https://kpopping.com/profiles/idol/Tae-Hwan,https://kpopping.com/profiles/idol/Cha-Eunwoo","Yoo Il,Seo Kangjun,Gong Myung,Kang Tae Oh,Tae Hwan,Cha Eunwoo","2013 - 2020,2013 - 2020,2013 - 2020,2013 - 2020,2013 - 2020,2014 - 2021",https://kpopping.com/profiles/group/5urprise,5urprise,2013 - 2020,,2008,Na Byeong-jun,3,Seoul,Fantagio (판타지오) is a South Korean entertainment company. It was originally founded in 2008 by Na Byeong-jun as N.O.A Entertainment. The company changed to its current name in 2011.,https://kpopping.com/company/Fantagio,Fantagio,판타지오,,,,"https://www.facebook.com/fantagio/,https://twitter.com/fantagiogroup/,https://www.youtube.com/user/officialfantagio/,http://www.fantagio.kr/",https://kpopping.com/company/Fantagio-Music,Fantagio Music
,"https://kpopping.com/profiles/idol/San-E,https://kpopping.com/profiles/idol/Errday-Jinju","San E,Errday Jinju","2018 - Present,2020 - Present",,,,,2,,,,,,,,,2018,San E,0,Seoul,FameUs Entertainment is a South Korean hip-hop label founded by San E in 2018.,https://kpopping.com/company/FameUs-Entertainment,FameUs Entertainment,,,,,"https://www.facebook.com/sanethebigboy,https://twitter.com/san_e,https://www.instagram.com/fameus_record/,https://www.youtube.com/channel/UCtfwkhjCyjOOfRu0drcojVQ?view_as=subscriber,https://www.fameus.co.kr/",,
,,,,"https://kpopping.com/profiles/group/Blah-Blah,https://kpopping.com/profiles/group/Chloris","Blah Blah,Chloris","2017 - Present,2017 - Present",,0,,https://kpopping.com/profiles/idol/Liwon,Liwon,2017 - 2019,,,,,2017,,2,,FAB Entertainment (큐브 엔터테인먼트) is a Korean record label and entertainment company.,https://kpopping.com/company/FAB-Entertainment,FAB Entertainment,큐브 엔터테인먼트,,,,http://www.fab.co.kr/index.php,,
Vangdale,"https://kpopping.com/profiles/idol/Vangdale,https://kpopping.com/profiles/idol/Jung-Jinhyeong","Vangdale,Jung Jinhyeong","2019 - Present,2019 - Present",https://kpopping.com/profiles/group/GXXD,GXXD,2019 - Present,,2,,,,,,,,,2019,,1,Seoul,FA is a South Korean record label founded by Vangdale in 2019.,https://kpopping.com/company/FA,FA,,,,,,,
,https://kpopping.com/profiles/idol/Kiara,Kiara,2020 - Present,,,,,1,,,,,,,,,2020,,0,Seoul,EZ Entertainment (이지 엔터테인먼트) i a South Korean entertainment company.,https://kpopping.com/company/EZ-Entertainment,EZ Entertainment,"이지 엔터테인먼트,EZエンターテインメント",,,,"https://www.facebook.com/kiara.ez2nt,https://twitter.com/kiara_ez2nt,https://www.instagram.com/kiara_ez2nt,https://www.youtube.com/channel/UC14YzlaVNO_xSOut14n-pKg,http://www.ez2nt.com/",,
,,,,,,,,0,,https://kpopping.com/profiles/idol/Kubo-Reina,Kubo Reina,2018 - 2021,,,,,2003,EXILE,0,Tokyo,"EXPG ENTERTAINMENT (Korean: EXPG 엔터테인먼트, Japanese: EXPGエンターテインメント), formerly known as EXPG Studio, is the comprehensive name of all public talent schools (schools for performing arts) established by LDH that train people who want to become artists in the field of dancing, singing, acting or modelling. The name ""EXPG"" is an acronym for ""EXILE Professional Gym"", deriving from its founders. The first EXPG Studio opened in October 2003 in Tokyo and since then the schools have expanded around the globe. There are currently 12 schools at different locations in Japan, 3 schools located in other countries (2 in the USA and 1 in Taiwan) and an online school (opened in 2018). In 2015, the EXPG division spun off to form its own subsidiary within LDH called expg Inc. The representative director and CEO of the subsidiary is Yasushi Kijima while EXILE AKIRA and Charisma Kantaro (Kanda Kantaro) are involved as directors. On June 1, 2021, it was announced that the EXPG STUDIO would be expanding globally and be renamed as EXPG ENTERTAINMENT. The plans included the opening of a new branch in Shanghai with EXILE AKIRA serving as honorary principal / chief art director.",https://kpopping.com/company/EXPG-ENTERTAINMENT,EXPG ENTERTAINMENT,"EXPG 엔터테인먼트,EXPGエンターテインメント",LDH,https://kpopping.com/company/LDH,,"https://twitter.com/expg_studio,https://www.instagram.com/expg_studio_by_ldh_info/,https://www.youtube.com/user/expgmovie,https://expg.jp/",,
,"https://kpopping.com/profiles/idol/Kwang-Ho,https://kpopping.com/profiles/idol/Kang-San,https://kpopping.com/profiles/idol/Dae-Kwang,https://kpopping.com/profiles/idol/Chung-Ki,https://kpopping.com/profiles/idol/Aivan,https://kpopping.com/profiles/idol/Kang-Damin,https://kpopping.com/profiles/idol/Yuju5,https://kpopping.com/profiles/idol/Hanseol2,https://kpopping.com/profiles/idol/Sunwoo3","Kwang Ho,Kang San,Dae Kwang,Chung Ki,Aivan,Kang Damin,Yuju,Hanseol,Sunwoo","2016 - Present,2016 - Present,2016 - Present,2016 - Present,2018 - Present,2020 - Present,2020 - Present,2020 - Present,2021 - Present","https://kpopping.com/profiles/group/VOISPER,https://kpopping.com/profiles/group/Evermore-Muse","VOISPER,Evermore Muse","2016 - Present,2021 - Present",,9,,,,,,,,,2011,Kwon Ki Wook,2,"Gangnam, Seoul",Evermore Music (에버모어 뮤직) is a South Korean record label and entertainment agency established in July 2011.,https://kpopping.com/company/Evermore-Music,Evermore Music,에버모어 뮤직,,,,"https://www.facebook.com/evermoreent,https://twitter.com/evermore_ent,https://www.instagram.com/evermore_ent/,https://www.youtube.com/user/Evermore209,https://post.naver.com/evermoreinc",,
,"https://kpopping.com/profiles/idol/Soa2,https://kpopping.com/profiles/idol/Haena6","Soa,Haena","2017 - Present,2017 - Present",https://kpopping.com/profiles/group/Thalia,Thalia,2017 - Present,,2,,,,,,,,,2017,,1,Seoul,Etromedia (이트로미디어) is a South Korean entertainment company.,https://kpopping.com/company/Etromedia,Etromedia,이트로미디어,,,,"https://www.facebook.com/pg/ETROMEDIA/posts/,https://www.youtube.com/channel/UC5e8ONCZvut3Ctv6oWhAxag/featured",,
,https://kpopping.com/profiles/idol/Su-Ruiqi,Su Ruiqi,2017 - Present,,,,,1,,,,,,,,,2017,,0,,ETM Skies (ETM 하늘) is a Chinese entertainment company.,https://kpopping.com/company/ETM-Skies,ETM Skies,"ETM 하늘,ETMスカイ",,,,,,
,"https://kpopping.com/profiles/idol/Yuri4,https://kpopping.com/profiles/idol/Anzardi-Timothee,https://kpopping.com/profiles/idol/Lee-Hyori","Yuri,Anzardi Timothée,Lee Hyori","2016 - Present,2019 - Present,2020 - Present",,,,,3,,,,,,,,,2004,Kim Soyeon,0,Seoul,ESteem Entertainment (에스팀엔터테인먼트) is a talent agency in South Korea.,https://kpopping.com/company/ESteem-Entertainment,ESteem Entertainment,에스팀엔터테인먼트,SM Entertainment,https://kpopping.com/company/SM-Entertainment,,"https://www.facebook.com/ESteemgroup.official,https://www.instagram.com/esteem.official,https://www.youtube.com/channel/UCfBiDkCHCkzTduIqFyRoDDA,https://esteemgroup.com/en/artist/park-hoyoung/",,
,,,,,,,,0,,https://kpopping.com/profiles/idol/Younha,Younha,2004 - 2008,,,,,1978,Maruyama Shigeo,0,,"Epic Records Japan (エピックレコードジャパン), also previously known as Antinos Records, is a Japanese record label and video game publishing company, founded in 1978 by Maruyama Shigeo and currently owned by Sony Music Entertainment Japan.",https://kpopping.com/company/Epic-Records,Epic Records,"에픽 레코드 재팬,エピックレコードジャパン",Sony Music Entertainment Japan,https://kpopping.com/company/Sony-Music-Entertainment-Japan,,https://www.sonymusic.co.jp/Music/Info/epic-jp/jp/index.html,,
,"https://kpopping.com/profiles/idol/Line,https://kpopping.com/profiles/idol/Dodo,https://kpopping.com/profiles/idol/Yejin6,https://kpopping.com/profiles/idol/Chaehee2,https://kpopping.com/profiles/idol/Bomin4","Line,Dodo,Yejin,Chaehee,Bomin","2019 - Present,2021 - Present,2021 - Present,2021 - Present,2021 - Present",https://kpopping.com/profiles/group/G-I-G,G.I.G,2019 - Present,,5,,"https://kpopping.com/profiles/idol/Jinkyung,https://kpopping.com/profiles/idol/Jiyun,https://kpopping.com/profiles/idol/Sookyung,https://kpopping.com/profiles/idol/Haneul4,https://kpopping.com/profiles/idol/Jin8","Jinkyung,Jiyun,Sookyung,Haneul,Jin","2019 - 2019,2019 - 2020,2019 - 2020,2019 - 2020,2019 - 2020",,,,,2019,Hong Yu Jin,1,"Seocho-gu, Seoul",Entertainment CUP (엔터테인먼트 CUP) is a South Korean record label and entertainment agency. It was founded in 2019 by Hong Yu Jin.,https://kpopping.com/company/Entertainment-CUP,Entertainment CUP,"엔터테인먼트 CUP,エンターテインメントカップ",,,,"https://twitter.com/Enterta18021823,https://www.instagram.com/ent_cup/,https://www.youtube.com/channel/UCLPyun6NQbB-Lj9w1roHWyw,http://www.entcup.com/",,
,"https://kpopping.com/profiles/idol/Sojeong,https://kpopping.com/profiles/idol/Yoonji3,https://kpopping.com/profiles/idol/Sarang4,https://kpopping.com/profiles/idol/Yeryang,https://kpopping.com/profiles/idol/Jiyoung3","Sojeong,Yoonji,Sarang,Yeryang,Jiyoung","2020 - Present,2020 - Present,2020 - Present,2020 - Present,2020 - Present",https://kpopping.com/profiles/group/PRITTI-G,PRITTI-G,2020 - Present,,5,,https://kpopping.com/profiles/idol/Chaeryun,Chaeryun,2020 - 2021,,,,,2020,,1,Seoul,Enterrobang (엔터로방) is a South Korean entertainment agency founded in 2020.,https://kpopping.com/company/Enterrobang,Enterrobang,"엔터로방,インテロバング",,,,https://www.enterrobang.com/,,
,,,,,,,,0,,https://kpopping.com/profiles/idol/EB,EB,2018 - 2020,,,,,2018,,0,,Enterarts (엔터아츠) is a record label in South Korea.,https://kpopping.com/company/Enterarts,Enterarts,엔터아츠,,,,"https://www.facebook.com/aimbyenterarts/?ref=page_internal,https://twitter.com/aimbyenterarts,https://www.instagram.com/aim.enterarts,https://www.youtube.com/channel/UC3AbtoNhZr4o6P5aZ9CW1Gw,https://www.enterarts.net/",https://kpopping.com/company/A-I-M,A.I.M
,,,,,,,,0,,,,,,,,,2011,Kim Chang Ryul,0,,ent102 (엔터102) is a South Korean record label and entertainment company founded by DJ DOC member Kim Chang Ryul.,https://kpopping.com/company/ent102,ent102,엔터102,,,,"https://twitter.com/Ent102,https://www.youtube.com/user/ENT0102/featured",,
,,,,"https://kpopping.com/profiles/group/SHINee,https://kpopping.com/profiles/group/Girls-Generation,https://kpopping.com/profiles/group/Kara,https://kpopping.com/profiles/group/T-ARA,https://kpopping.com/profiles/group/Apink","SHINee,Girls' Generation,Kara,T-ARA,Apink","2013 - Present,2013 - Present,2013 - Present,2013 - Present,2014 - Present",,0,,,,,https://kpopping.com/profiles/group/IZ-ONE,IZ*ONE,2018 - 2021,,2013,,5,"Aoyama, Minato, Tokyo","EMI Records Japan was a Japanese record label which operated as a sublabel of Universal Music Japan. Established in April 2013, it is the successor of its previous entity as a company, EMI Music Japan. The sublabel's headquarters is located at Universal Music Japan's main office at Aoyama, Minato, Tokyo. In February 2014, the sublabel has been divided into two separate sublabels, EMI Records, which contains the combined Nayutawave Records and more than half of the EMI Records Japan roster, and EMI R, which consists of the remaining EMI Records Japan artists. In July 2014, EMI R was renamed to Virgin Records.",https://kpopping.com/company/EMI-Records-Japan,EMI Records Japan,,,,,https://www.universal-music.co.jp/,,
,,,,,,,,0,,,,,"https://kpopping.com/profiles/group/CLEO,https://kpopping.com/profiles/group/CLEO","CLEO,CLEO","2004 - 2006,2004 - 2005",,1999,EMI Music,0,,"EMI Music Korea (EMI 뮤직 코리아) is a South Korean music label, subsidiary of EMI Music.",https://kpopping.com/company/EMI-Music-Korea,EMI Music Korea,"EMI 뮤직 코리아,EMIミュージックコリア",,,,,,
Kazuhiko Koike,,,,,,,,0,,,,,"https://kpopping.com/profiles/group/SHINee,https://kpopping.com/profiles/group/T-ARA","SHINee,T-ARA","2011 - 2013,2011 - 2013",,1960,,0,"Akasaka Gochome, Minato, Tokyo","EMI Music Japan Inc. (株式会社EMIミュージック・ジャパン, Kabushiki-gaisha ĪEmuAi Myūjikku Japan) (formerly Toshiba EMI (東芝イーエムアイ株式会社, Tōshiba Ī Emu Ai Kabushiki-gaisha)) was one of Japan's leading music companies. It became a wholly owned subsidiary of British music company EMI Group Ltd. in June 30, 2007, after Toshiba sold off its previous 45% stake. Its CEO and president was Kazuhiko Koike. When EMI Music Japan was trading as Toshiba-EMI, it was involved with the production of anime. On April 1, 2013, the company became defunct, following its absorption into Universal Music Japan as a sublabel under the name EMI Records Japan.",https://kpopping.com/company/EMI-Music-Japan,EMI Music Japan,株式会社EMIミュージック・ジャパン,,,,https://www.universal-music.co.jp/,,
