,Unnamed: 0,name,title,company_ticker,source
10769,10769,Toshio Kinoshita,Outside Audit & Supervisory Board Member,6752,investing
10770,10770,Kunio Noji,Outside Independent Director,6752,investing
10771,10771,Kazuhiko Toyama,Independent Outside Director,6752,investing
10772,10772,Emmanuelle Gautier,Independent Director,GFII,investing
10773,10773,Karin Dohm,Independent Deputy Chairwoman of the Supervisory Board,DEQGn,investing
10774,10774,Michitaka Sawada,Independent Outside Director,6752,investing
10775,10775,Yoshio Sato,Outside Audit & Supervisory Board Member,6752,investing
10776,10776,Kirsten Aarup Drejer,Independent Vice Chairman,ZELA,investing
10777,10777,Stephen G. Young,Non-Executive Independent Director,WEIR,investing
10778,10778,Yasuyuki Higuchi,Senior Managing Executive Officer & Representative Director,6752,investing
10779,10779,Hussein Hassan Choucri,Independent Non-Executive Director,IDHC,investing
10780,10780,Mototsugu Sato,"Executive VP, Group CRO, President of Operational Excellence Company & Representative Director",6752,investing
10781,10781,Yuki Kusumi,"Group CEO, Group Chief Strategy Officer, President & Representative Director",6752,investing
10782,10782,Reiner Strecker,Independent Supervisory Board Chairman,DEQGn,investing
10783,10783,Tetsuro Homma,Executive VP & Representative Director,6752,investing
10784,10784,Gilles Kohler,Non-Executive Chairman,GFII,investing
10785,10785,Eiji Fujii,Senior Audit & Supervisory Board Member,6752,investing
10786,10786,James R. McDonald,Non-Executive Independent Director & Member of Technology Advisory Board,WEIR,investing
10787,10787,Hanne Heidenheim Bak,"Senior Project Director, R&D Operations Manager and Employee Representative Director",ZELA,investing
10788,10788,Laurence W. Bates,"Managing Executive Officer, Group General Counsel & Director",6752,investing
10789,10789,Henning R. Kreke,Supervisory Board Member,DEQGn,investing
10790,10790,Marie-Helene Peugeot-Roncoroni,Director,GFII,investing
10791,10791,Jonathan Stanton,CEO & Director,WEIR,investing
10792,10792,Jens Peter Stenvang,Employee Representative Director,ZELA,investing
10793,10793,Roland Werner,Independent Supervisory Board Member,DEQGn,investing
10794,10794,Capucine Allerton-Kohler,Director,GFII,investing
10795,10795,Barbara S. Jeremiah,Senior Independent Director,WEIR,investing
10796,10796,Tyge Korsgaard,Board Observer,ZELA,investing
10797,10797,Anja Disput,Independent Member of the Supervisory Board,DEQGn,investing
10798,10798,Klaus Striebich,Independent Supervisory Board Member,DEQGn,investing
10799,10799,Pascal Lebard,Director,GFII,investing
10800,10800,Srinivasan Venkatakrishnan,Independent Non-Executive Director,WEIR,investing
10801,10801,Jeffrey Berkowitz,Independent Director,ZELA,investing
10802,10802,Alexander Otto,Supervisory Board Member,DEQGn,investing
10803,10803,Gert Van Assche,Member of Advisory Board,ZELA,investing
10804,10804,Mary Jo Jacobi,Employee Engagement Non-Executive Independent Director,WEIR,investing
10805,10805,Isabelle Carrere,Director,GFII,investing
10806,10806,Claudia Plath,Member of the Supervisory Board,DEQGn,investing
10807,10807,Thomas W. Rosamilia,Senior VP of IBM Cloud & Cognitive Software and Chairman of North America,IBM,investing
10808,10808,David R. Spriggs,Member of Watson Healthcare Advisory Board,IBM,investing
10809,10809,Michelle J. Howard,Independent Director,IBM,investing
10810,10810,Douglas E. Henley,Member of Watson Healthcare Advisory Board,IBM,investing
10811,10811,Henning Eggers,Member of the Supervisory Board,DEQGn,investing
10812,10812,Lise Nobre,Independent Vice-Chairwoman,GFII,investing
10813,10813,Andrew N. Liveris,Independent Director,IBM,investing
10814,10814,Alain H. Munoz,Co-Chair of the Clinical & Scientific Advisory Board & Director,ZELA,investing
10815,10815,Peter Robert Voser,Independent Director,IBM,investing
10816,10816,Michael Barr,Member of Watson Healthcare Advisory Board,IBM,investing
10817,10817,Michel Guignard,"VP - Operations, Chairman of Lisi Cosmetics and CEO of Lisi Cosmetics",GFII,investing
10818,10818,Christopher M. Coburn,Member of Watson Healthcare Advisory Board,IBM,investing
10819,10819,Michael K. Magill,Member of Watson Healthcare Advisory Board,IBM,investing
10820,10820,Richard E. Pratley,Member of Advisory Board,ZELA,investing
10821,10821,Martha E. Pollack,Independent Director,IBM,investing
10822,10822,Frederick William McNabb,Independent Director,IBM,investing
10823,10823,Joseph R. Swedish,Independent Director,IBM,investing
10824,10824,Patrick M. Daher,Independent Director,GFII,investing
10825,10825,Bernadette Mary Connaughton,Independent Director,ZELA,investing
10826,10826,Thomas Buberl,Independent Director,IBM,investing
10827,10827,David N. Farr,Independent Director,IBM,investing
10828,10828,Lynda Chin,Member of Watson Healthcare Advisory Board,IBM,investing
10829,10829,Else Bugge Fougner,Independent Director,PROT,investing
10830,10830,Frederick H. Waddell,Independent Director,IBM,investing
10831,10831,Arvind Krishna,CEO & Chairman of the Board,IBM,investing
10832,10832,Liming Chen,Chairman of Greater China Group,IBM,investing
10833,10833,Michael John Owen,Independent Director,ZELA,investing
10834,10834,Alex Gorsky,Independent Director,IBM,investing
10835,10835,Randi Helene Roed,Independent Director,PROT,investing
10836,10836,Michael L. Eskew,Independent Lead Director,IBM,investing
10837,10837,Alfred Warren Zollar,Director,IBM,investing
10838,10838,Paul Dorian,Member of Advisory Board,ZELA,investing
10839,10839,Masaki Sakuyama,Chairman of the Board,6503,investing
10840,10840,Jostein Sorvoll,Independent Chairman of the Board,PROT,investing
10841,10841,Kazunori Watanabe,Independent Outside Director,6503,investing
10842,10842,Hiroshi Obayashi,Independent Outside Director,6503,investing
10843,10843,Leonard Kruimer,Independent Director,ZELA,investing
10844,10844,Hiroko Koide,Independent Outside Director,6503,investing
10845,10845,Mathews V. Ambalathil,Employee Representative Director,PROT,investing
10846,10846,Takashi Sakamoto,Director,6503,investing
10847,10847,Alf Gunnar Martin Nicklasson,Independent Chairman of the Board,ZELA,investing
10848,10848,Ana Paula Pessoa,Independent Director,SGEF,investing
10849,10849,Takashi Oyamada,Independent Outside Director,6503,investing
10850,10850,Masahiko Sagawa,Director,6503,investing
10851,10851,Mitoji Yabunaka,Independent Chairman of the Board of Directors,6503,investing
10852,10852,Arna Vikanes Sørheim Murray,Deputy for Employees Representative,PROT,investing
10853,10853,Paul Burger,Non-Executive Director,SONG,investing
10854,10854,Kei Uruma,"President, CEO, SVP of Export Control, Corporate Strategic Planning & Ops., CSO and Director",6503,investing
10855,10855,Tadashi Kawagoishi,"Executive Officer, CFO, In Charge of Accounting & Finance and Director",6503,investing
10856,10856,Bernard Charbonnel,Member of Advisory Board,ZELA,investing
10857,10857,Kuniaki Masuda,Executive Officer of General Affairs & Human Resources and Director,6503,investing
10858,10858,Arnaud Grison,Chairman & CEO of VINCI Energies,SGEF,investing
10859,10859,Alexander Amsrud,Deputy for Employees Representative,PROT,investing
10860,10860,Vania Elyce Schlogel,Non-Executive Director,SONG,investing
10861,10861,Miloud Hakimi,Employee Representative Director,SGEF,investing
10862,10862,Nikolaj Frederik Barfoed Beck,Employee Representative Director,ZELA,investing
10863,10863,Andrew Lang Sutch,Chairman,SONG,investing
10864,10864,Kjetil Andreas Garstad,Independent Director,PROT,investing
10865,10865,Graziella Gavezotti,Independent Director,SGEF,investing
10866,10866,Anneline Nansen,Employee Elected Director,ZELA,investing
10867,10867,Line Engelmann-Kokkim,Deputy Employee Representative Director,PROT,investing
10868,10868,Andrew Wilkinson,Director,SONG,investing
10869,10869,Uwe Chlebos,Employee Representative Director,SGEF,investing
10870,10870,Louise Gjelstrup,Employee Representative Director,ZELA,investing
10871,10871,Iain Archibald McLaren,Director,BGS,investing
10872,10872,Arve Ree,Independent Deputy Chairman,PROT,investing
10873,10873,Simon Holden,Non-Executive Director,SONG,investing
10874,10874,Dominique Muller Joly-Pottuz,Employee Representative Director,SGEF,investing
10875,10875,Simon CN Somerville,Non-Executive Director,BGS,investing
10876,10876,Kristine Rokeberg Nilsen-Moe,Employee Representative Director,PROT,investing
10877,10877,Abdullah Hamad Al Attiyah,Independent Director,SGEF,investing
10878,10878,Sylvia Coleman,Independent Non-Executive Director,SONG,investing
10879,10879,Merryn R. Somerset Webb,Non-Executive Director,BGS,investing
10880,10880,Benoit Bazin,Independent Director,SGEF,investing
10881,10881,P. Francis Charig,Non-Executive Director,BGS,investing
10882,10882,Caroline Gregoire Sainte-Marie,Independent Director,SGEF,investing
10883,10883,Yves-Thibault de Silguy,Vice-Chairman,SGEF,investing
10884,10884,Xavier M. P. Huillard,Chairman & CEO,SGEF,investing
10885,10885,Pascale Sourisse,Director,SGEF,investing
10886,10886,Marie-Christine Lombard,Independent Director,SGEF,investing
10887,10887,Rene Medori,Independent Director,SGEF,investing
10888,10888,Robert Castaigne,Director,SGEF,investing
10889,10889,Yannick Assouad,Lead Independent Director,SGEF,investing
10890,10890,Pierre Anjolras,Chairman of Eurovia & VINCI Constructions,SGEF,investing
10891,10891,Olivier de la Roussière,Chairman of VINCI Immobilier,SGEF,investing
10892,10892,John L. Hennessy,Chairman & Lead Independent Director,GOOGL,investing
10893,10893,Lawrence Edward Page,Co-Founder & Director,GOOGL,investing
10894,10894,Sergey Brin,Co-Founder & Director,GOOGL,investing
10895,10895,Frances Hamilton Arnold,Independent Director,GOOGL,investing
10896,10896,L. John Doerr,Independent Director,GOOGL,investing
10897,10897,Robin L. Washington,Independent Director,GOOGL,investing
10898,10898,Alan R. Mulally,Independent Director,GOOGL,investing
10899,10899,Kavitark Ram Shriram,Independent Director,GOOGL,investing
10900,10900,Sundar Pichai,CEO & Director,GOOGL,investing
10901,10901,Roger Walton Ferguson,Independent Director,GOOGL,investing
10902,10902,Ann Mather,Independent Director,GOOGL,investing
10903,10903,Calum MacLean,Independent Non-Executive Director,CLN,investing
10904,10904,Nader Ibrahim Alwehibi,Independent Non-Executive Director,CLN,investing
10905,10905,Geoffery Merszei,Independent Director,CLN,investing
10906,10906,Peter Steiner,Independent Non-Executive Director,CLN,investing
10907,10907,Thilo Mannhardt,Independent Non-Executive Director,CLN,investing
10908,10908,Susanne Wamsler,Independent Non-Executive Director,CLN,investing
10909,10909,Claudia Suessmuth Dyckerhoff,Independent Non-Executive Director,CLN,investing
10910,10910,Gunter Von Au,Independent Non-Executive Chairman,CLN,investing
10911,10911,Peter Baumann,Independent Director,JFN,investing
10912,10912,Konstantin Winterstein,Independent Non Executive Director,CLN,investing
10913,10913,Hanspeter Rüfenacht,Independent Director,JFN,investing
10914,10914,Abdullah Mohammed Alissa,Independent Vice Chairman of the Board,CLN,investing
10915,10915,Catrina Luchsinger Gähwiler,Director,JFN,investing
10916,10916,Eveline Maria Saupper,Independent Non-Executive Director,CLN,investing
10917,10917,Heinz Karrer,Vice Chairman,JFN,investing
10918,10918,Nils Graf,Director,JFN,investing
10919,10919,Thomas Bieger,Independent Chairman of the Board,JFN,investing
10920,10920,Erika Schraner,Independent Non-Executive Director,JTC,investing
10921,10921,Michael Joseph Liston,Independent Non-Executive Chairman,JTC,investing
10922,10922,Nigel Anthony Le Quesne,Group CEO & Executive Director,JTC,investing
10923,10923,Dermot Colin Anthony Mathias,Independent Senior Non-Executive Director,JTC,investing
10924,10924,Martin Fotheringham,Group Chief Financial Officer & Executive Director,JTC,investing
10925,10925,Michael Mckenzie Gray,Independent Non-Executive Director,JTC,investing
10926,10926,Wendy Holley,COO & Executive Director,JTC,investing
10927,10927,Neil Janin,Independent Non-Executive Chairman,BGEO,investing
10928,10928,Hanna-Leena Loikkanen,Senior Independent Non-Executive Director,BGEO,investing
10929,10929,Mariam Megvinetukhutsesi,Independent Non Executive Director,BGEO,investing
10930,10930,Alasdair Breach,Independent Non-Executive Director,BGEO,investing
10931,10931,Veronique Mccarroll,Independent Non-Executive Director,BGEO,investing
10932,10932,Tamaz Georgadze,Independent Non-Executive Director,BGEO,investing
10933,10933,Archil Gachechiladze,CEO & Director,BGEO,investing
10934,10934,Jonathan William Muir,Independent Non-Executive Director,BGEO,investing
10935,10935,Cecil Quillen,Independent Non-Executive Director,BGEO,investing
10936,10936,Alfonso Salem Slim,Proprietary Director,FCC,investing
10937,10937,Esther Koplowitz Romero de Juseu,First Vice Chairwoman,FCC,investing
10938,10938,Esther Alcocer Koplowitz,Chairwoman & Member of Executive Committee,FCC,investing
10939,10939,Carlos Slim Helu,Propietary Director,FCC,investing
10940,10940,Ignacio Bayon Marine,"Chairman of Realia Business, S.A.",FCC,investing
10941,10941,Gerardo Kuri Kaufmann,Executive Director & Member of Executive Committee,FCC,investing
10942,10942,Pablo Colio Abril,"CEO, MD, MD of FCC Construction, Member of Executive Committee & Director",FCC,investing
10943,10943,Alejandro Aboumrad Gonzalez,Chairman of Executive Committee & Propietary Director,FCC,investing
10944,10944,Carmen Alcocer Koplowitz,Propietary Director,FCC,investing
10945,10945,Jose Luis Saenz de Miera Alonso,Chairman & CEO of Cementos Portland Valderrivas,FCC,investing
10946,10946,Henri Proglio,Independent Director,FCC,investing
10947,10947,Juan Rodriguez Torres,Proprietary Director & Member of Executive Committee,FCC,investing
10948,10948,Alicia Alcocer Koplowitz,Propietary Director & Member of Executive Committee,FCC,investing
10949,10949,Antonio Gomez Garcia,Proprietary Director,FCC,investing
10950,10950,Eduardo González Gómez,Director of Institutional Relations & Non-Executive Chairman of FCC Aqualia,FCC,investing
10951,10951,Carlos Manuel Jarque Uribe,Proprietary Director,FCC,investing
10952,10952,Alvaro Vazquez de Lapuerta,Independent Director,FCC,investing
10953,10953,Manuel Gil Madrigal,Independent Director,FCC,investing
10954,10954,Warwick Brady,Independent Non-Executive Director,FGP,investing
10955,10955,Miguel Jurado Fernández,Chairman of FCC Construcción,FCC,investing
10956,10956,Matthew Gregory,CEO & Executive Director,FGP,investing
10957,10957,Stanislaus Prinz zu Sayn Wittgenstein-Berleburg,Non-Independent Non-Executive Director,RHIM,investing
10958,10958,Martha Cecilia Poulter,Independent Non-Executive Director,FGP,investing
10959,10959,Franz Reiter,Employee Representative Director,RHIM,investing
10960,10960,David Alexander Schlaff,Non-Independent Non-Executive Director,RHIM,investing
10961,10961,Herbert Cordt,Chairman,RHIM,investing
10962,10962,Sigalia Heifetz,Independent Non-Executive Director,RHIM,investing
10963,10963,Stephen William Lawrence Gunning,Independent Non-Executive Director,FGP,investing
10964,10964,Stefan Borgas,CEO & Executive Director,RHIM,investing
10965,10965,Ryan Mangold,CFO & Director,FGP,investing
10966,10966,John Ramsay,Deputy Chairman & Senior Independent Director,RHIM,investing
10967,10967,Marie-Hélène Ametsreiter,Independent Non-Executive Director,RHIM,investing
